codigo_departamento,departamento,anio,pib_total_miles_millones_cop,pib_variacion_pct_anual_vs_anio_previo,total_admitidos,total_matriculados,ratio_matriculados_sobre_admitidos,var_pct_matriculados_vs_anio_previo,ipc_nacional_total_var_mensual_media,ipc_nacional_total_var_mensual_mediana,ipc_nacional_total_var_mensual_std,ipc_nacional_educacion_var_mensual_media,ipc_nacional_educacion_var_mensual_mediana,ipc_nacional_educacion_var_mensual_std,ipc_nacional_alimentos_var_mensual_media,ipc_nacional_alimentos_var_mensual_mediana,ipc_nacional_alimentos_var_mensual_std,ipc_nacional_transporte_var_mensual_media,ipc_nacional_transporte_var_mensual_mediana,ipc_nacional_transporte_var_mensual_std,ipc_capital_total_var_mensual_media,ipc_capital_educacion_var_mensual_media,geih_td_nacional_media_anual,geih_to_nacional_media_anual,geih_tgp_nacional_media_anual,proxy_pib_miles_mm_cop_por_matriculado,spadies_td_anual_tyt,spadies_td_anual_tecnico_profesional,spadies_td_anual_tecnologico,outcome_tasa_desercion_snies,indice_vulnerabilidad_pca,indice_vulnerabilidad_teorico,cluster_km,cluster_hierarchical,pc1,pc2,cluster_KMeans
95,Guaviare,2023,1265.9440026695845,10.311941412664256,,,,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,,0.2222222222222222,,0.2222222222222222,0.1143790849673202,,0.0,,,,,0
97,Vaupés,2023,426.9435138402957,12.66799710940227,,,,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,,,,,0.2625,,0.0,,,,,0
99,Vichada,2023,1056.8274830574946,9.28953508527519,,,,,0.7425,0.52,0.5055712340781194,0.9308333333333332,0.065,2.436112619927432,0.4116666666666666,0.21,0.9865535356927564,1.2066666666666668,1.0750000000000002,1.01850454841965,,,10.165585191866676,57.6205466251543,64.13746922177585,,0.3333333333333333,,0.3333333333333333,0.1468926553672316,,0.0,,,,,0
5,Antioquia,2024,253232.37990946395,9.566571271787188,127658.0,507852.0,3.978223064751132,2.378782869537871,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.5325,1.065,10.164814606646042,57.4140277385923,63.90873639230293,0.4986342082131486,,,,,,0.0,,,,,1
8,Atlántico,2024,76818.38692492909,8.406376256285238,53865.0,232917.0,4.324087997772208,0.5643106947023013,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.43875,1.2837500000000002,10.164814606646042,57.4140277385923,63.90873639230293,0.3298101337597903,,,,,,0.0,,,,,1
11,Bogotá D.C.,2024,430151.0411388668,8.778435629464058,817099.0,2672678.0,3.270935345655789,5.824493105731128,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.58125,1.04125,10.164814606646042,57.4140277385923,63.90873639230293,0.1609438327920036,,,,,,0.0,,,,,2
13,Bolívar,2024,61184.85052780749,7.484268928111162,31453.0,134401.0,4.273074110577688,2.1423902965451203,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.5,1.41875,10.164814606646042,57.4140277385923,63.90873639230293,0.4552410363599042,,,,,,0.0,,,,,1
15,Boyacá,2024,45232.48829017505,6.990221395424112,16525.0,92096.0,5.573131618759455,3.6976985092104666,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.49375,0.7600000000000001,10.164814606646042,57.4140277385923,63.90873639230293,0.4911449823029779,,,,,,0.0,,,,,1
17,Caldas,2024,28821.000529787543,9.950629002855674,14980.0,71422.0,4.767823765020027,4.239823693389962,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.47375,1.2675,10.164814606646042,57.4140277385923,63.90873639230293,0.4035311322811954,,,,,,0.0,,,,,1
18,Caquetá,2024,6831.025788023121,9.288826920528884,3160.0,15768.0,4.989873417721519,-3.162807836393785,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.61,0.93375,10.164814606646042,57.4140277385923,63.90873639230293,0.4332208135478894,,,,,,0.0,,,,,1
19,Cauca,2024,31102.85861244642,8.991177238900237,9268.0,64200.0,6.927060854553302,0.4726282512754702,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.52375,0.8312499999999999,10.164814606646042,57.4140277385923,63.90873639230293,0.4844682026860813,,,,,,0.0,,,,,1
20,Cesar,2024,31092.17552900469,-10.70824476582172,6278.0,34785.0,5.540777317617075,3.345316260138447,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.485,1.39625,10.164814606646042,57.4140277385923,63.90873639230293,0.8938385950554747,,,,,,0.0,,,,,1
23,Córdoba,2024,30952.49332747908,9.359942127276009,7851.0,56750.0,7.228378550503121,-0.920090088517206,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.48,1.44875,10.164814606646042,57.4140277385923,63.90873639230293,0.545418384625182,,,,,,0.0,,,,,1
25,Cundinamarca,2024,108202.14121728326,8.261855374327121,15034.0,60397.0,4.017360649195157,-3.310653966221084,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.58125,1.04125,10.164814606646042,57.4140277385923,63.90873639230293,1.7915151616352345,,,,,,0.0,,,,,1
27,Chocó,2024,7581.945750789458,10.021579653825857,6003.0,35640.0,5.937031484257871,1.4979780144671642,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,0.2127369739278748,,,,,,0.0,,,,,1
41,Huila,2024,29310.00901681625,10.466109264124428,6650.0,39684.0,5.967518796992481,-1.8063047458801404,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.45875,1.34375,10.164814606646042,57.4140277385923,63.90873639230293,0.738585047294029,,,,,,0.0,,,,,1
44,La Guajira,2024,17617.635117454578,-13.409924263395572,6492.0,35311.0,5.439155884165126,7.731030905818104,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.49,1.40375,10.164814606646042,57.4140277385923,63.90873639230293,0.4989276745902007,,,,,,0.0,,,,,1
47,Magdalena,2024,24025.85173466969,9.637271314095145,15632.0,73440.0,4.698055271238485,7.233595187337557,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.2475,1.49375,10.164814606646042,57.4140277385923,63.90873639230293,0.3271493972585742,,,,,,0.0,,,,,1
50,Meta,2024,54796.74226120616,1.858919304671563,3579.0,20217.0,5.648784576697402,3.0008151620134504,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.4075,1.2975,10.164814606646042,57.4140277385923,63.90873639230293,2.7104289588567125,,,,,,0.0,,,,,1
